row,id,prompt,answer,label_json
237,ts5_14,"You suddenly become a teacher and they suddenly lose all those, you know, all those experiences that they like.","And they don't respect you as a teacher, either. So getting them to do what you want them to do is actually a lot harder. They challenge you more than they would a teacher in a school, they challenge you. You just have "" I dont want to do that. I want to play. I want to do this"" so its been fun.","[{'Original_Text': ""And they don't respect you as a teacher, either. So getting them to do what you want them to do is actually a lot harder."", 'Code': 'Lack of Respect as Teacher', 'Topic': 'Adult to Child Relationship', 'Keywords': ['Respect', 'Do As Told']}, {'Original_Text': 'They challenge you more than they would a teacher in a school.', 'Code': 'Challenge More than School', 'Topic': 'Difficulty Teaching', 'Keywords': ['School', 'Teaching']}]"
238,ts5_15,"Have they gone back now, or?","No only, only [Older Child] has gone back and she's only back Thursday, Friday. This week, Monday, Tuesday next week and then for the last two weeks of term she's in her for half days. [Younger Child] doesn't, they wouldn't hold nursery because there weren't enough children, which I get. Which is fine. When they're on their own, they're fine.","[{'Original_Text': ""Only [Older Child] has gone back and she's only back Thursday, Friday."", 'Code': 'Some Child Go Back', 'Topic': 'Kids Return', 'Keywords': ['Child', 'Return']}, {'Original_Text': ""This week, Monday, Tuesday next week and then for the last two weeks of term she's in her for half days."", 'Code': 'Limited Return', 'Topic': 'Return Scope', 'Keywords': ['Back', 'Times']}, {'Original_Text': ""[Younger Child] doesn't, they wouldn't hold nursery because there weren't enough children, which I get. Which is fine."", 'Code': 'Nursery Closed', 'Topic': 'School / Nursery Decisions', 'Keywords': ['Nursery', 'Number']}]"
227,ts5_4,"I understand the direct quotation may be taken from what I say and used in research or publication, but that I will not be identifiable from these quotations.","Yes, I agree.","[{'Original_Text': 'Yes, I agree.', 'Code': 'Participant consents to use of direct quotations.', 'Topic': 'Informed Consent', 'Keywords': ['Direct Quotations', 'Participant Agreement']}]"
233,ts5_10,"[Older Child] and [Younger Child] and one of them is three years old, and the other is four Is that right?","That's right, yes.","[{'Original_Text': 'Interviewer: [Older Child] and [Younger Child] and one of them is three years old, and the other is four Is that right?', 'Code': 'Two Children, Correct Age', 'Topic': 'Age of Kids', 'Keywords': ['Number', 'Age']}, {'Original_Text': ""Answer: That's right, yes."", 'Code': 'Yes', 'Topic': 'Agreement', 'Keywords': ['Yes']}]"
234,ts5_11,So has the four year old started school yet or no?,"Yes, her birthday falls just on the last day of the cutoff. So she started school in September, reception.","[{'Original_Text': 'No', 'Code': 'Not Yet', 'Topic': 'School Year', 'Keywords': ['Year', 'School Year Start']}, {'Original_Text': 'Her birthday falls just on the last day of the cutoff.', 'Code': 'Cut-off Date', 'Topic': 'Date', 'Keywords': ['Birthday', 'Cut-off Date']}, {'Original_Text': 'So she started school in September, reception.', 'Code': 'School Start Date Given', 'Topic': 'School Start Date', 'Keywords': ['September', 'Date', 'School Start']}]"
239,ts5_16,"Yeah, I grew up, when I grew up, my mum had three boys. We were all close in age and she has been saying throughout this whole process that she's just so incredibly grateful that lockdown happened once we were adults because had she been having the three of us stuck at home for a couple months she would have gone crazy. So you know, I, I appreciate the fact that this has been, you know, quite a, quite a month. A couple months.","Yes, but it's, you know, up to us. I say all that, but it's been very rewarding because we because we both work work full time. And the amount of time we actually get to spend with them through the week is very limited. You know, you get that half hour, 45 minutes in the morning. And then you get an hour, maybe when they come in from school that they were home from work. So the time we get together as a family is quite limited. Normally, so this has actually been very, very good experience so a point of note. The one side has been very challenging, but on the other, just been very rewarding as well.","[{'Original_Text': 'The one side has been very challenging but there other side has been very rewarding.', 'Code': 'One Side Very Challenging, Other Very Rewarding', 'Topic': 'Challenge and Reward', 'Keywords': ['Challenge', 'Reward']}]"
225,ts5_2,I understand the information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.,I agree.,"[{'Original_Text': 'I agree', 'Code': 'Consent', 'Topic': 'Ethics', 'Keywords': ['Consent', 'Interviews']}]"
226,ts5_3,I understand that information collected during the interview may be shared with other researchers for us in future research or teaching purposes and that the data will be thoroughly and anonamyised first,I agree,"[{'Original_Text': 'I agree', 'Code': 'Consent to share data', 'Topic': 'Consent', 'Keywords': ['Share', 'Data']}]"
227,ts5_4,"I understand the direct quotation may be taken from what I say and used in research or publication, but that I will not be identifiable from these quotations.","Yes, I agree.","[{'Original_Text': 'Yes, I agree', 'Code': 'Participant consent for Quotations', 'Topic': 'Data Use', 'Keywords': ['Quotations', 'Privacy']}]"
228,ts5_5,I agree to take part in this study.,I agree.,"[{'Original_Text': 'I agree.', 'Code': 'Participant Consent', 'Topic': 'Participant Agreement', 'Keywords': ['Consent', 'Participant']}]"
229,ts5_6,"Excellent. And then there's two things here. If you like to receive a copy of the research findings. Once the study is completed. You can either let me know now or at any point by email, you know, after the interviews completed.","I think it will be quite interesting, actually. So, yes. Yeah. Yes.","[{'Original_Text': 'I think it will be quite interesting, actually. So, yes. Yeah. Yes.', 'Code': 'Interest in Study Final Findings', 'Topic': 'Study Interest', 'Keywords': ['Data', 'Interest']}]"
231,ts5_8,"And if you would like to receive a hard copy of this documents you can let me know now or after the study, but I will need your mailing address so that I can send you all those",That's fine email. Email would be fine.,"[{'Original_Text': ""That's fine email"", 'Code': 'Preference to Email', 'Topic': 'Format', 'Keywords': ['Email']}, {'Original_Text': 'would be fine', 'Code': 'No Issue with Email', 'Topic': 'No Issue', 'Keywords': ['Email', 'Fine']}]"
233,ts5_10,"[Older Child] and [Younger Child] and one of them is three years old, and the other is four Is that right?","That's right, yes.","[{'Original_Text': 'Interview: [Older Child] and [Younger Child] and one of them is three years old, and the other is four Is that right?', 'Code': ""Children's Ages"", 'Topic': 'Numbers of Children', 'Keywords': ['Numbers of Children']}, {'Original_Text': ""Answer: That's right yes."", 'Code': 'Parents confirm ages of children', 'Topic': ""Children's Ages"", 'Keywords': ['Answers', 'Confirming']}]"
236,ts5_13,"Oh, that's nice. Yeah, I think for kids their age, so much of it is like the social aspect is, you know, being around other kids and other adults, you know, their teachers and stuff. Things that normally they dont have contact with and homeschooling is hard on everyone, I think. Yeah.","Yeah, I would agree with that.","[{'Original_Text': 'I think for kids their age, so much of it is like the social aspect is, you know, being around other kids and other adults', 'Code': 'Social Component of Schooling', 'Topic': 'Benefits of Schooling', 'Keywords': ['Social Component', 'Benefits']}]"
224,ts5_1,I understand that my participation is voluntary and that I can withdraw at any time without giving any reason. I also understand that I can decline to answer any questions during the interview.,I agree.,"[{'Original_Text': 'I agree.', 'Code': 'Informed Consent', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent']}]"
225,ts5_2,I understand the information collected during my interview may be looked at by other researchers from Newcastle University who are working on or assisting with the study I give permission for these individuals to have access to this information.,I agree.,"[{'Original_Text': 'I agree.', 'Code': 'Informed consent granted', 'Topic': 'Institutional Review Board', 'Keywords': ['Informed consent', 'IRB']}]"
226,ts5_3,I understand that information collected during the interview may be shared with other researchers for us in future research or teaching purposes and that the data will be thoroughly and anonamyised first,I agree,"[{'Original_Text': 'I agree', 'Code': 'Consent', 'Topic': 'Ethics', 'Keywords': ['Consent', 'Ethics']}]"
227,ts5_4,"I understand the direct quotation may be taken from what I say and used in research or publication, but that I will not be identifiable from these quotations.","Yes, I agree.","[{'Original_Text': 'I agree ', 'Code': 'Direct Quotations Accepted', 'Topic': 'Consent Agreement', 'Keywords': ['Participation Confirmation']}]"
228,ts5_5,I agree to take part in this study.,I agree.,"[{'Original_Text': 'I agree.', 'Code': 'Agreement', 'Topic': 'Participation', 'Keywords': ['Agree', 'Participation']}]"
229,ts5_6,"Excellent. And then there's two things here. If you like to receive a copy of the research findings. Once the study is completed. You can either let me know now or at any point by email, you know, after the interviews completed.","I think it will be quite interesting, actually. So, yes. Yeah. Yes.","[{'Original_Text': 'I think it will be quite interesting, actually. So, yes. Yeah. Yes.', 'Code': 'Research Findings', 'Topic': 'Research Interest', 'Keywords': ['Research Findings', 'Interest']}]"
230,ts5_7,"Yes, so I will send you those once the studies finished, which will be by the end of August. I'll send them to your email address.","Okay, thank you.","[{'Original_Text': 'Yes, so I will send you those once the studies finished', 'Code': 'Will Return Results', 'Topic': 'Return of Data ', 'Keywords': ['Results', 'return']}, {'Original_Text': ""which will be by the end of August. I'll send them to your email address"", 'Code': 'Study Completion Date', 'Topic': 'Study Conclusion Date', 'Keywords': ['By end of August', 'Delivery', 'Email']}, {'Original_Text': 'Okay', 'Code': 'Acknowledged', 'Topic': 'Acceptance', 'Keywords': ['OK', 'Acknowledged']}]"
