row,id,prompt,answer,label_json
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'original_text': ""He's back in nursery two days, which he's loving."", 'code': 'Nursery Return', 'topic': ""Child's Situation"", 'keywords': ['Nursery Return', ""Child's Feelings"", 'Schooling', 'Happy']}, {'original_text': 'Coming back very tired.', 'code': ""Child's Tiredness"", 'Topic': ""Child's Feelings"", 'keywords': ['Tiredness', 'Tired', 'Child Feelings', 'Schooling']}, {'original_text': ""But no, it's been okay."", 'code': 'Other Experiences', 'topic': ""Other Child's Health"", 'keywords': ['Other Health Experiences', ""Child's Feelings""]}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.","[{'Original_Text': 'He loves other children.', 'Code': 'Enjoys Social Interaction', 'Topic': 'Social Activities', 'Keywords': ['Socialization', 'Kids']}]"
61,ts8_16,"[Child], right sorry I know you said that.","Thats okay, don't worry.","[{'Original_Text': ""Thats okay, don't worry"", 'Code': 'Reiterate Positive', 'Topic': 'Emotional Support', 'Keywords': ['Positive', 'Support']}]"
62,ts8_17,So can you tell me a little bit about what you know about the flu? Just sort of your first impressions when you hear the word flu?,"Hmm. Um, I guess. I mean, I've had the flu, maybe twice in my life as a teenager and as a fresher. Both times were horrendous not, not something I would ever wish on anyone and I know that it can be more dangerous that folder people pregnant women, children. I used to get given a flu vaccine when I worked for a private company. They used to pay for staff to have them. And I've always thought that was a really good idea because it's just an unpleasant illness. It's preventable obviously. I guess the vaccine depends on whether they've identified the most virulent strain that year. And there are other strains and things going around. So it's not foolproof. But yeah, just what I know about it is that flu is pretty contagious, pretty unpleasant illness I guess that affects people globally.","[{'Original_Text': 'The flu is pretty contagious', 'Code': 'Contagious', 'Topic': 'General Impressions', 'Keywords': ['Contagion']}, {'Original_Text': 'Pretty unpleasant illness', 'Code': 'Unpleasant', 'Topic': 'General Impressions', 'Keywords': ['Unpleasant', 'Symptoms']}, {'Original_Text': 'It affects people globally', 'Code': 'Global', 'Topic': 'General Impressions', 'Keywords': ['Global']}]"
49,ts8_4,I understand that information collected during the interview may be shared with other researchers for use in future research or teaching purposes that the data will be thoroughly anonymized first.,Yeah.,"[{'Original_Text': 'I understand that information collected during the interview may be shared with other researchers for use in future research or teaching purposes that the data will be thoroughly anonymized first.', 'Code': 'Informed Consent Participant', 'Topic': 'Informed Consent', 'Keywords': ['Informed', 'Consent', 'Anonymization']}, {'Original_Text': 'yeah.', 'Code': 'Informed Consent Consent', 'Topic': 'Informed Consent', 'Keywords': ['Informed', 'Consent']}]"
50,ts8_5,I understand that the interview will be audio video recorded according to my preference typed out and that all identifying personal details will be removed.,Yeah,"[{'Original_Text': 'Yeah.', 'Code': 'Yes', 'Topic': 'Informed Consent Agreement', 'Keywords': []}]"
52,ts8_7,I agree to take part in this study.,Yes,"[{'Original_Text': 'I agree to take part in this study.', 'Code': 'Informed Consent for Participation', 'Topic': 'Participation', 'Keywords': ['Informed Consent', 'Participation']}, {'Original_Text': 'Yes', 'Code': 'Informed Consent', 'Topic': 'Participation', 'Keywords': ['Informed Consent', 'Participation']}]"
57,ts8_12,"Yeah, its nice to hear that.","And then obviously He's back in nursery two days, which he's loving. But coming back very tired. So that's changed the dynamic a bit again. But no, it's been okay.","[{'Original_Text': ""And then obviously He's back in nursery two days"", 'Code': 'Child in Nursery', 'Topic': 'Child in Day Care', 'Keywords': ['Nursery', 'Child']}, {'Original_Text': ""Which he's loving"", 'Code': 'Loving Day Care', 'Topic': 'Day Care Environment', 'Keywords': ['Daycare', 'Nursery']}, {'Original_Text': 'But coming back very tired', 'Code': 'Tired from DayCare', 'Topic': 'Impact from Day Care', 'Keywords': ['Daycare', 'Child']}]"
58,ts8_13,"Yeah, I'm sure it's nice to have him back at nursery, just so that he can see some other faces and interact with some other people.","Yeah, he loves other children.",[{'Label': 'No Label'}]
61,ts8_16,"[Child], right sorry I know you said that.","Thats okay, don't worry.","[{'Original_Text': ""Thats okay, don't worry."", 'Code': ""Don't Worry"", 'Topic': 'Comfort', 'Keywords': ['Comfort']}]"
64,ts8_19,"Yeah. Is it something you think, like does it come on really fast, or is it something that is, you know, kind of a slower, like most childhood illnesses like you sort of see it over a few days?","Yeah, I'm not. I hadn't thought about that. I guess I would consider it something that came on over, say, one to two days. I wouldn't think of it as being a really slow burner. I wouldn't think of something appearing overnight.But I might be wrong about that. I think you'd get that sense of them starting to be a bit on well a bit wingey and then get that temperature. Maybe going floppy if it got really bad.","[{'Original_Text': 'I guess I would consider it something that came on over, say, one to two days.', 'Code': 'Develops over 1-2 Days', 'Topic': 'Duration', 'Keywords': ['Days', 'Illness Duration']}, {'Original_Text': ""I wouldn't think of something appearing overnight."", 'Code': 'Not Sudden', 'Topic': 'Develops Slowly', 'Keywords': ['Overnight']}]"
66,ts8_21,"So do you worry about [Child] getting the flu? Is that something you know if you heard, kind of, if you knew that [Child] was going to get the flu. Is that something that worry you, or is it something you know, of course you don't want it to happen. But would it be concerning or something that you wouldn't be too worried about?","You know, I don't spend a lot of time worrying about that kind of thing. Um, I think if it happened, or if we knew that say there'd been flu going round his nursery, or he'd been sort of exposed that we would keep a really close eye on him and, you know, take him to someone as soon as we saw anything coming on, I guess. I guess my knowledge is limited in terms of what can be done for children, once they've got it. I hadn't really, yeah I haven't really thought about that. It's not something that occupies me in terms of, you know, worrying about whether it gets this, that, or the other. I'm not sure there's much that can be done to prevent it unless you really wrap them in in cotton wool and don't take them anywhere. And obviously with coronavirus this has been, it's been a very interesting one because you know, nobody's going anywhere but with children are not that not that at risk.  Whereas in flu I know can be quite dangerous for young children, which is presumably why they offer a vaccine. He didn't get he wasn't eligible for for one this year, which I found frustrating because He was in childcare and, you know, but","[{'Original_Text': ""I don't spend a lot of time worrying about that kind of thing"", 'Code': 'Do not worry', 'Topic': 'Worrying Behavior', 'Keywords': ['Worry']}, {'Original_Text': 'So do you worry about [Child] getting the flu?', 'Code': 'No Flu Experience', 'Topic': ""Child's Health"", 'Keywords': ['Flu', 'Illness History']}]"
69,ts8_24,"Yeah, no., don't worry about it. Part of what I'm doing is just trying to learn, you know, kind of, how much parents know about the flu. And if you don't, you know, if you're not confident in what you know that's that's interesting as well. So, you know, no worries about that at all. Okay. Um, so I think you actually just said. So you don't know anyone whose child has gotten sick with the flu. Is that right?","Yeah, no, I don't.","[{'Original_Text': ""Yeah, no, I don't."", 'Code': 'No Personal Flu Experience', 'Topic': 'Flu Experiences', 'Keywords': ['Flu Experiences', 'Family History']}]"
70,ts8_25,"So if you want to learn more about a sickness, like the flu, you know, anything from symptoms to who is at risk, just kind of anything about the flu, where would you go to get that information?","I generally just go to the Internet and the NHS website. I find really, it's really helpful. It's quite a balanced View. I mean, if I guess if I put something into Google NHS comes up quite high and then people like the Mayo Clinic come up as well. And I always think it's interesting to see a different point of view, from different countries because you get, you know, a slightly different take on it and different um... I think, take that I take into account that the NHS is sometimes very... um, I'm not sure what the word is. Not modest but quite... is very kind of Restrained sometimes in some of its advice. So I find it interesting to kind of get get other advice from, from what I see as reputable sources, but it will be medical websites.","[{'Original_Text': 'If I get any sort of cold', 'Code': 'Col', 'Topic': 'Symptoms', 'Keywords': ['Cold', 'Symptoms']}, {'Original_Text': 'I go straight to the internet', 'Code': 'Go to Internet', 'Topic': 'Information Source', 'Keywords': ['Internet']}, {'Original_Text': 'Like the NHS website', 'Code': 'NHS Website', 'Topic': 'Information Source', 'Keywords': ['NHS Website']}]"
72,ts8_27,"Yeah, sure. Um, have you ever talked to your child's GP or another medical professional about the flu.",No.,"[{'Original_Text': 'No.', 'Code': 'No Medical Consultation', 'Topic': 'Medical Consultation', 'Keywords': [""Child's Health"", 'Past Medical Experience', 'Medical Professional', 'Professionals', 'GP', 'Other Medical Professional', 'Consult']}]"
73,ts8_28,Is that because you haven't had any reason to or you know--,"I've never suspected of them have enough having the flu. It's not something that either my partner or  I've had since having him. And I just know that he was too young to receive the vaccine. I think had we gotten the vaccine and maybe looked into it a bit more Id've discussed it with the GP. But, you know, in general, I know we'll talk about vaccines, I'm sure, but that but that's sort of doesn't concern me, giving him a vaccine. So no, it's not something we've discussed","[{'Original_Text': ""It's not something that either my partner or I've had since having him."", 'Code': 'No Flu Experiences for Self/Partner', 'Topic': 'Influenza', 'Keywords': ['Personal History', 'Flu']}, {'Original_Text': 'I just know that he was too young to receive the vaccine', 'Code': 'No Vaccine For Child', 'Topic': 'Medical Services', 'Keywords': ['Vaccine']}]"
76,ts8_31,"Yeah, that's interesting. So it's it's seeing that vaccinating for measles has an important community protecting effect that has sort of transfered to you feeling that the flu vaccine also has that same effect.","Yeah, I've got no scientific evidence for that, actually, but that's, that's how I feel about vaccines in general, I guess I feel like that's, that's it.","[{'Original_Text': ""I've got no scientific evidence for that, actually, but that's how I feel about vaccines in general"", 'Code': 'Feels the Flu Vaccine Should be Administered to the Community', 'Topic': 'General Vaccine Beliefs', 'Keywords': ['Community', 'Flu Vaccine']}, {'Original_Text': ""I guess I feel like that's, that's it."", 'Code': 'The Flu Vaccine Protects the Community', 'Topic': 'Flu Vaccine Beliefs', 'Keywords': ['Community', 'Flu Vaccine']}]"
